# t, PosX, PosY, PosZ, VelX, VelY, VelZ
2.542900000000809513e+01 -3.597973751687555932e+01 -1.554141147000411571e+01 4.345955746345286919e-01 4.247079249203116191e+00 6.774066430981502407e-01 -7.303864431915566002e-03
2.543900000000810735e+01 -3.593726654247015517e+01 -1.553466081261202447e+01 4.345285089146979640e-01 4.246955045872868872e+00 6.739731762916325586e-01 -6.377894978706512806e-03
2.544900000000811957e+01 -3.589480111607512214e+01 -1.552791676607099625e+01 4.344656741821303347e-01 4.246332469836486823e+00 6.738698308697195216e-01 -6.046280792008644663e-03
2.545900000000813179e+01 -3.585234099405500530e+01 -1.552117760228219367e+01 4.344068433149976816e-01 4.245728608649135261e+00 6.739257025941947088e-01 -5.758546321352575430e-03
2.546900000000814401e+01 -3.580988664551865241e+01 -1.551443958344128582e+01 4.343514185039485387e-01 4.245163395825718666e+00 6.738134658669456822e-01 -5.379615865800657648e-03
2.547900000000815623e+01 -3.576743774844386081e+01 -1.550770143466304241e+01 4.342998502889110490e-01 4.244639926663050566e+00 6.738299267402859671e-01 -4.962501354519939685e-03
2.548900000000816846e+01 -3.572499411604298558e+01 -1.550096238938977855e+01 4.342530892014810906e-01 4.244128973761517543e+00 6.739797801717064551e-01 -4.430804743241708622e-03
2.549900000000818068e+01 -3.568255527803757587e+01 -1.549422093782984966e+01 4.342122559029104045e-01 4.243658888126796036e+00 6.743085791045224653e-01 -3.800442388184794434e-03
2.550900000000819290e+01 -3.564015500047668894e+01 -1.548721976448927862e+01 4.341465373580407627e-01 4.248690462261881073e+00 6.416510444053281637e-01 6.112472807810175393e-03
2.551900000000820512e+01 -3.559771419301382167e+01 -1.548052075351529666e+01 4.341400736432577956e-01 4.242659108084829711e+00 6.772353511648059321e-01 -2.554810053200179745e-03
2.552900000000821734e+01 -3.555526874290833206e+01 -1.547389641973609820e+01 4.341379100691934445e-01 4.243885696284548814e+00 6.649104764288333858e-01 -1.078215051807120649e-03
2.553900000000822956e+01 -3.551282275564957303e+01 -1.546731238677849873e+01 4.341371488865536366e-01 4.245008513976674003e+00 6.542310935628679047e-01 5.126442283287712884e-04
2.554900000000824178e+01 -3.547037170292067287e+01 -1.546078981413418774e+01 4.341434662886054507e-01 4.245392636635318517e+00 6.492453163998966881e-01 1.009079770764304343e-03
2.555900000000825401e+01 -3.542791544206878029e+01 -1.545432225103658652e+01 4.341552014099433476e-01 4.245807706796631109e+00 6.447651792449646813e-01 1.282260174929428492e-03
2.556900000000826623e+01 -3.538545443615051056e+01 -1.544790024234331050e+01 4.341697961647970616e-01 4.246310704923961232e+00 6.403392423302514125e-01 1.536037120696635491e-03
2.557900000000827845e+01 -3.534298852412611325e+01 -1.544151892432532946e+01 4.341860751538052510e-01 4.246817427636397468e+00 6.363895243117401179e-01 1.693669411753932893e-03
2.558900000000829067e+01 -3.530051741335081061e+01 -1.543517448884260901e+01 4.342039366766106134e-01 4.247337832858738338e+00 6.328919691351779786e-01 1.885324635832019051e-03
2.559900000000830289e+01 -3.525804095934762472e+01 -1.542886272638544654e+01 4.342238085778838963e-01 4.247882067268950124e+00 6.298330193567690527e-01 2.109476059502509143e-03
2.560900000000831511e+01 -3.521559328251161958e+01 -1.542232694037680396e+01 4.342085874607785612e-01 4.253423830439715836e+00 5.965565255548772594e-01 1.129685763590921113e-02
2.561900000000832733e+01 -3.517309925046382801e+01 -1.541610684393813635e+01 4.342499140685990855e-01 4.248272878590396928e+00 6.286553620285881827e-01 1.848065768991350062e-03
2.562900000000833955e+01 -3.513059302388339944e+01 -1.540997769083805835e+01 4.342906814039564356e-01 4.250342813710833667e+00 6.142808476044454569e-01 2.972491014347918101e-03
2.563900000000835178e+01 -3.508807853067778382e+01 -1.540390638142252300e+01 4.343273606196115799e-01 4.252219336429216234e+00 6.021627822598933921e-01 4.032628998918017654e-03
2.564900000000836400e+01 -3.504555158762280342e+01 -1.539791301276160951e+01 4.343659338759320865e-01 4.253306494754783174e+00 5.956783391325528587e-01 4.001379942129491829e-03
2.565900000000837622e+01 -3.500301253012766978e+01 -1.539198970235805675e+01 4.344048239248353704e-01 4.254388612410845205e+00 5.896854689275632389e-01 3.798907038257257410e-03
2.566900000000838844e+01 -3.496046226259295508e+01 -1.538612608770113788e+01 4.344416062712511684e-01 4.255511729514905639e+00 5.838730524802747679e-01 3.556221707737618112e-03
2.567900000000840066e+01 -3.491790106776995373e+01 -1.538031647066044982e+01 4.344752625931748158e-01 4.256602559067910185e+00 5.786428986804527108e-01 3.222025362357620361e-03
2.568900000000841288e+01 -3.487532913516164257e+01 -1.537455617392189922e+01 4.345056839043092700e-01 4.257664324910975573e+00 5.739478832292064236e-01 2.904842729840859984e-03
2.569900000000842510e+01 -3.483274675578181956e+01 -1.536884022208868927e+01 4.345331984982516160e-01 4.258694494929217811e+00 5.697519760296272384e-01 2.625392439103297823e-03
2.570900000000843733e+01 -3.479018179075735162e+01 -1.536296090460375297e+01 4.345227229348018749e-01 4.263578034356133806e+00 5.424199701284266872e-01 9.084573435266416960e-03
2.571900000000844955e+01 -3.474757621593167300e+01 -1.535734421865326027e+01 4.345531951651097069e-01 4.259971371158804310e+00 5.656860195402142466e-01 1.189959032868632711e-03
2.572900000000846177e+01 -3.470495624906531162e+01 -1.535181503927815072e+01 4.345802952868547120e-01 4.261965177744669653e+00 5.534292020686316649e-01 1.660053882859832209e-03
2.573900000000847399e+01 -3.466232567880150839e+01 -1.534634425008881387e+01 4.346008096365656659e-01 4.263811861256470159e+00 5.427813946191414329e-01 2.170239418327943055e-03
2.574900000000848621e+01 -3.461968193197526489e+01 -1.534094494380543594e+01 4.346191947646423359e-01 4.264995754039420106e+00 5.366070109399355692e-01 1.810443499159280437e-03
2.575900000000849843e+01 -3.457702575000632095e+01 -1.533560992495175945e+01 4.346348431310731453e-01 4.266117273672612065e+00 5.310201664525902032e-01 1.389246567787730041e-03
2.576900000000851065e+01 -3.453435830409247842e+01 -1.533033008051388890e+01 4.346465119966518298e-01 4.267222258200905394e+00 5.256908349391230528e-01 9.724324722328342874e-04
2.577900000000852287e+01 -3.449168026111664886e+01 -1.532509990041215531e+01 4.346540050388641996e-01 4.268264616781050513e+00 5.209003861753681575e-01 5.723101859356665225e-04
2.578900000000853510e+01 -3.444899216445031698e+01 -1.531991482202277233e+01 4.346576743300520351e-01 4.269245184194939036e+00 5.166104956470971565e-01 2.016951542191413357e-04
2.579900000000854732e+01 -3.440629457688925186e+01 -1.531477017193845747e+01 4.346581754394843178e-01 4.270170121781465156e+00 5.127870361362730778e-01 -7.783053678340597840e-05
2.580900000000855954e+01 -3.436360664166602419e+01 -1.530952187746211024e+01 4.346290439331928490e-01 4.273547119012896189e+00 4.939309243753872147e-01 3.761717537771808346e-03
2.581900000000857176e+01 -3.432088940315900771e+01 -1.530446213219341267e+01 4.346279919240224054e-01 4.271434388795880110e+00 5.082348510373976280e-01 -1.311602900851942559e-03
2.582900000000858398e+01 -3.427816056853156823e+01 -1.529947052871147939e+01 4.346254743474614601e-01 4.272942727477896163e+00 4.991271908449813610e-01 -9.289937186829050992e-04
2.583900000000859620e+01 -3.423542325710924672e+01 -1.529452503186868562e+01 4.346189920899242720e-01 4.274294003750828352e+00 4.913603257558341042e-01 -5.582671187728456032e-04
2.584900000000860842e+01 -3.419267615559273565e+01 -1.528963322147529880e+01 4.346114890679839693e-01 4.275160815531974912e+00 4.867490937547300778e-01 -7.608550955589118633e-04
2.585900000000862065e+01 -3.414992003658004904e+01 -1.528478905604523952e+01 4.346030260614837104e-01 4.275974028059028598e+00 4.825945969522151824e-01 -9.358565924328069059e-04
2.586900000000863287e+01 -3.410715595654122723e+01 -1.527998542159578932e+01 4.345930404278920411e-01 4.276747021780503921e+00 4.786911620046938043e-01 -1.079772282893995449e-03
2.587900000000864509e+01 -3.406438459923710838e+01 -1.527521790430964010e+01 4.345816655888694591e-01 4.277451349414779891e+00 4.752258543481829300e-01 -1.190384332695454146e-03
2.588900000000865731e+01 -3.402160645332961764e+01 -1.527048282947951385e+01 4.345693880262102571e-01 4.278110315832396537e+00 4.721559632299537901e-01 -1.266471068771131284e-03
2.589900000000866953e+01 -3.397882201098535404e+01 -1.526577652413182129e+01 4.345566677136437628e-01 4.278715678408694600e+00 4.694441445051074635e-01 -1.280927849353452434e-03
2.590900000000868175e+01 -3.393604278323336843e+01 -1.526101292028810263e+01 4.345266116453521676e-01 4.280736850941703864e+00 4.583604633151856511e-01 1.109387207389839116e-03
2.591900000000869397e+01 -3.389324545104924624e+01 -1.525636526837227080e+01 4.345160207124069696e-01 4.279539112406060219e+00 4.659860550855025041e-01 -1.718332630869609523e-03
2.592900000000870619e+01 -3.385044106040639633e+01 -1.525176117186285651e+01 4.345065010293095442e-01 4.280479433186294536e+00 4.601997717979110503e-01 -1.263036533286960097e-03
2.593900000000871842e+01 -3.380763159834933873e+01 -1.524718672242631357e+01 4.344961889925458287e-01 4.281287412858658215e+00 4.554359739005628960e-01 -8.739163888892594175e-04
2.594900000000873064e+01 -3.376481628837157700e+01 -1.524264582016434311e+01 4.344869647066643692e-01 4.281795723618641247e+00 4.526034962686111274e-01 -8.556901920094960728e-04
2.595900000000874286e+01 -3.372199577238324508e+01 -1.523813421339444574e+01 4.344787112358576842e-01 4.282259121472766772e+00 4.500510845527815884e-01 -8.150083956064133918e-04
2.596900000000875508e+01 -3.367917076979644975e+01 -1.523364723281595445e+01 4.344710728267437982e-01 4.282684359892007464e+00 4.476851974673194956e-01 -7.344780269708165278e-04
2.597900000000876730e+01 -3.363634171276267892e+01 -1.522918195263983066e+01 4.344640811563783012e-01 4.283075905754604840e+00 4.456133358498137187e-01 -6.607572572403906533e-04
2.598900000000877952e+01 -3.359350888609716179e+01 -1.522473590148273104e+01 4.344578119122644022e-01 4.283440815875946051e+00 4.438013308235748133e-01 -5.747136435202480735e-04
2.599900000000879174e+01 -3.355067265563580747e+01 -1.522030674883496992e+01 4.344524399279706683e-01 4.283769615821138466e+00 4.422248010205262481e-01 -5.033241925886324138e-04
2.600900000000880397e+01 -3.350783860440542128e+01 -1.521585239787614441e+01 4.344394357827375264e-01 4.284802618139935682e+00 4.366604749711767153e-01 7.752030241889378784e-04
2.601900000000881619e+01 -3.346499550578339210e+01 -1.521145584817625540e+01 4.344372381446702236e-01 4.284249513713172419e+00 4.400509725722219212e-01 -4.642905252883826848e-04
2.602900000000882841e+01 -3.342214862406630971e+01 -1.520708235518666918e+01 4.344364421646942365e-01 4.284711066543346547e+00 4.371987062227424836e-01 -2.185848689250157004e-04
2.603900000000884063e+01 -3.337929913610194177e+01 -1.520272457032781865e+01 4.344359826241673828e-01 4.285117634072395099e+00 4.347937128424018138e-01 2.758022849486629452e-05
2.604900000000885285e+01 -3.333644674384171225e+01 -1.519838374673999581e+01 4.344365016348836761e-01 4.285375886639894993e+00 4.333335147782984564e-01 1.093718881283691131e-04
2.605900000000886507e+01 -3.329359169691454667e+01 -1.519405755668087465e+01 4.344379135427481886e-01 4.285604251232550510e+00 4.320602862976741787e-01 1.731901509647912731e-04
2.606900000000887729e+01 -3.325073431323038875e+01 -1.518974347282187587e+01 4.344399129874471077e-01 4.285830959485843472e+00 4.309184972313550577e-01 2.059076090922679883e-04
2.607900000000888951e+01 -3.320787490086500071e+01 -1.518543989113237735e+01 4.344424338473438230e-01 4.286034867328180731e+00 4.299279973510067854e-01 2.691126734601449180e-04
2.608900000000890174e+01 -3.316501358861793136e+01 -1.518114541824437147e+01 4.344453174642179949e-01 4.286214614283323954e+00 4.290757838893538012e-01 2.985643378843337082e-04
2.609900000000891396e+01 -3.312215046925822293e+01 -1.517685873970044597e+01 4.344484356857969409e-01 4.286384087460870518e+00 4.283459980004594159e-01 3.377454893328544279e-04
2.610900000000892618e+01 -3.307928755626888062e+01 -1.517256489172637401e+01 4.344489178266309204e-01 4.286788789640088027e+00 4.263052876326779983e-01 7.440993248831614081e-04
2.611900000000893840e+01 -3.303642109446498409e+01 -1.516829211224499119e+01 4.344530271144971811e-01 4.286651020259522049e+00 4.273674570016209873e-01 3.175799959431489859e-04
2.612900000000895062e+01 -3.299355282278736468e+01 -1.516402812687820401e+01 4.344574537793358671e-01 4.286854873335408378e+00 4.263160816392423946e-01 4.069901735101923569e-04
2.613900000000896284e+01 -3.295068310433129000e+01 -1.515977001140477753e+01 4.344616929558740015e-01 4.287051703824817039e+00 4.254596638169259037e-01 4.338915179955637027e-04
2.614900000000897506e+01 -3.290781190916835186e+01 -1.515551794499554283e+01 4.344659848571695848e-01 4.287192881212413376e+00 4.249502262483588200e-01 4.273306465746166179e-04
2.615900000000898729e+01 -3.286493930894662441e+01 -1.515127083591779567e+01 4.344701884370847367e-01 4.287310388619752111e+00 4.245249244146911405e-01 4.314460545927206324e-04
2.616900000000899951e+01 -3.282206545517544782e+01 -1.514702760694812156e+01 4.344741887687054716e-01 4.287438210739478173e+00 4.241740222847559805e-01 3.817052694394852414e-04
2.617900000000901173e+01 -3.277919047829022503e+01 -1.514278754079984246e+01 4.344779257280459994e-01 4.287553761752518788e+00 4.238854779304302989e-01 3.531371480465275150e-04
2.618900000000902395e+01 -3.273631439377786023e+01 -1.513854998428621812e+01 4.344812733071424793e-01 4.287649390101687885e+00 4.236537211820288196e-01 3.370077872468834126e-04
2.619900000000903617e+01 -3.269343727289250978e+01 -1.513431439328674877e+01 4.344842062586546927e-01 4.287757123646604995e+00 4.234824969591727828e-01 2.675621786957690625e-04
2.620900000000904839e+01 -3.265055927473734698e+01 -1.513007891153034024e+01 4.344865651036707854e-01 4.287894270214981596e+00 4.232255024418517531e-01 2.769314694794428522e-04
2.621900000000906061e+01 -3.260768003343460464e+01 -1.512584596470514597e+01 4.344888273342479290e-01 4.287961438606407327e+00 4.232948416060422492e-01 2.042066005290979827e-04
2.622900000000907283e+01 -3.256479970397115409e+01 -1.512161399642851478e+01 4.344906465242002191e-01 4.288070589039564950e+00 4.231868446201833001e-01 1.490521997873574700e-04
2.623900000000908506e+01 -3.252191840593080485e+01 -1.511738250742384437e+01 4.344921509944095206e-01 4.288180727892694222e+00 4.231290807838184453e-01 1.243046328071988613e-04
2.624900000000909728e+01 -3.247903613806522571e+01 -1.511315125266557402e+01 4.344932240820764680e-01 4.288268132691078982e+00 4.231217338290291230e-01 9.743463051716895528e-05
2.625900000000910950e+01 -3.243615288231195848e+01 -1.510891990669207274e+01 4.344938626277046190e-01 4.288362955533621346e+00 4.231435918736390356e-01 3.811857807529131980e-05
2.626900000000912172e+01 -3.239326872846199734e+01 -1.510468825955430106e+01 4.344942442554051709e-01 4.288461313581709788e+00 4.231887196796882411e-01 1.187615002020398530e-05
2.627900000000913394e+01 -3.235038362319725280e+01 -1.510045609571693959e+01 4.344943320008592957e-01 4.288559873911527376e+00 4.232475853646984754e-01 -1.121725097944538803e-06
2.628900000000914616e+01 -3.230749749611002386e+01 -1.509622323356882667e+01 4.344941107804864977e-01 4.288651757843764400e+00 4.233140359971924171e-01 -1.733712879692771649e-05
2.629900000000915838e+01 -3.226461040083638210e+01 -1.509198958753329478e+01 4.344937005710405309e-01 4.288754690883282095e+00 4.234044326074377640e-01 -6.393793648501263261e-05
2.630900000000917061e+01 -3.222172205648814014e+01 -1.508775747821014868e+01 4.344936100830463221e-01 4.288807820695243578e+00 4.237331226823763952e-01 -1.359334629175303728e-04
2.631900000000918283e+01 -3.217883309761338495e+01 -1.508352176296020097e+01 4.344927118350724871e-01 4.288943605320330477e+00 4.235537907257186374e-01 -6.361089293239890216e-05
2.632900000000919505e+01 -3.213594328915624487e+01 -1.507928435652325660e+01 4.344916749072646467e-01 4.289028281778730189e+00 4.237709217188369015e-01 -1.126759761933517545e-04
2.633900000000920727e+01 -3.209305262050864371e+01 -1.507504558075773815e+01 4.344905478969913748e-01 4.289107866889366072e+00 4.239623926629418893e-01 -1.184823391202267137e-04
2.634900000000921949e+01 -3.205016105803494497e+01 -1.507080524674958788e+01 4.344893511945269182e-01 4.289191710012556058e+00 4.241021830395743097e-01 -1.161713912198054216e-04
2.635900000000923171e+01 -3.200726853924708593e+01 -1.506656339364734265e+01 4.344881064840208085e-01 4.289291102811120915e+00 4.242493343033535980e-01 -1.394501544619326122e-04
2.636900000000924393e+01 -3.196437511715198809e+01 -1.506232017977407089e+01 4.344869494489379536e-01 4.289390699880755164e+00 4.243853729392058627e-01 -1.144228503492126175e-04
2.637900000000925615e+01 -3.192148076781158750e+01 -1.505807564316719116e+01 4.344857732131949812e-01 4.289470344599186191e+00 4.245077832370508508e-01 -1.100028090470495914e-04
2.638900000000926838e+01 -3.187858548198238395e+01 -1.505382985391254813e+01 4.344846162536859513e-01 4.289566036563375206e+00 4.246330556950723700e-01 -1.286461493428388508e-04
2.639900000000928060e+01 -3.183568933053028616e+01 -1.504958296288590702e+01 4.344835936865402148e-01 4.289661701020334839e+00 4.247408533114240825e-01 -9.931730488877386648e-05
2.640900000000929282e+01 -3.179279206192740403e+01 -1.504533682969230313e+01 4.344829789593304681e-01 4.289705539140157953e+00 4.250168251351247317e-01 -1.397197333213100428e-04
2.641900000000930504e+01 -3.174989417273763692e+01 -1.504108774648830327e+01 4.344819853078122351e-01 4.289831827209270365e+00 4.249085891965335149e-01 -9.887388676663085582e-05
2.642900000000931726e+01 -3.170699551697634533e+01 -1.503683733099994591e+01 4.344811256336024163e-01 4.289913516037603181e+00 4.250662724111122781e-01 -7.469600572765076646e-05
2.643900000000932948e+01 -3.166409603622161839e+01 -1.503258591137138467e+01 4.344803307784165236e-01 4.289976675805954542e+00 4.251950890456340781e-01 -7.162345803566049504e-05
2.644900000000934170e+01 -3.162119573944021056e+01 -1.502833346416743332e+01 4.344795955757380090e-01 4.290061610694273497e+00 4.252893888620274399e-01 -8.537566217105669014e-05
2.645900000000935393e+01 -3.157829468671167916e+01 -1.502408019715227461e+01 4.344790313134072601e-01 4.290147521280488263e+00 4.253626712204126581e-01 -5.148150754251068170e-05
2.646900000000936615e+01 -3.153539284387410291e+01 -1.501982623557730356e+01 4.344785228462124671e-01 4.290213910765620753e+00 4.254200789084471857e-01 -3.999418635736788191e-05
2.647900000000937837e+01 -3.149249019013420536e+01 -1.501557169772413403e+01 4.344780994162941723e-01 4.290297514814260360e+00 4.254767983117626051e-01 -5.261333951137991266e-05
2.648900000000939059e+01 -3.144958678326529977e+01 -1.501131675720728431e+01 4.344778677751516271e-01 4.290382573013000744e+00 4.255140725394203627e-01 -1.787078777836169534e-05
2.649900000000940281e+01 -3.140668258978849536e+01 -1.500706148905196535e+01 4.344777021984926879e-01 4.290448885411684898e+00 4.255350235329953823e-01 -5.450937517274796352e-06
2.650900000000941503e+01 -3.136377755416994972e+01 -1.500280623000404745e+01 4.344776784590536067e-01 4.290528593010757952e+00 4.255814459047914111e-01 -2.429816619142079030e-05
2.651900000000942725e+01 -3.132087179839736990e+01 -1.499855063130922339e+01 4.344777871139158254e-01 4.290618852507906311e+00 4.255596313083560012e-01 1.782961781747069375e-05
2.652900000000943947e+01 -3.127796525607453404e+01 -1.499429494815815289e+01 4.344779528092870269e-01 4.290684586051187743e+00 4.255613278651130815e-01 2.823089101914675599e-05
2.653900000000945170e+01 -3.123505789607133565e+01 -1.499003929314962136e+01 4.344781998997544470e-01 4.290768279304680632e+00 4.255642449782271464e-01 1.347907878094879457e-05
2.654900000000946392e+01 -3.119214987129495498e+01 -1.498578378183610660e+01 4.344784926381359824e-01 4.290838273343216436e+00 4.255457621858586559e-01 3.252934250667108241e-05
2.655900000000947614e+01 -3.114924112125487810e+01 -1.498152845996383320e+01 4.344787598614542889e-01 4.290901006725830413e+00 4.255144066335904141e-01 4.339289562431336773e-05
2.656900000000948836e+01 -3.110633168701130558e+01 -1.497727342104604809e+01 4.344790902897620044e-01 4.290976330301602637e+00 4.254916238288327102e-01 2.061945458774632858e-05
2.657900000000950058e+01 -3.106342158206551218e+01 -1.497301873318604493e+01 4.344794320492730844e-01 4.291046927578646475e+00 4.254549670810072737e-01 3.680609919551674982e-05
2.658900000000951280e+01 -3.102051073389748481e+01 -1.496876440680924070e+01 4.344797351687344489e-01 4.291111890534510032e+00 4.254083876441944745e-01 4.646668863953966431e-05
2.659900000000952502e+01 -3.097759917409366182e+01 -1.496451049820591983e+01 4.344800927311032179e-01 4.291190334601374445e+00 4.253734547580685366e-01 2.306494597741056898e-05
2.660900000000953725e+01 -3.093468702016341254e+01 -1.496025667341191046e+01 4.344802775605909329e-01 4.291253171796798327e+00 4.252887440858911239e-01 4.104595471750768494e-05
2.661900000000954947e+01 -3.089177413142162720e+01 -1.495600369190356460e+01 4.344804372558651040e-01 4.291311908403093511e+00 4.252823999032730451e-01 1.822377950040227254e-06
2.662900000000956169e+01 -3.084886060521770546e+01 -1.495175131985477535e+01 4.344806548165915938e-01 4.291386710712453478e+00 4.252216023192528782e-01 7.505106704865888864e-06
2.663900000000957391e+01 -3.080594645227754924e+01 -1.494749945954152359e+01 4.344806783431129915e-01 4.291435819357046100e+00 4.251544740994854799e-01 1.811066580767953243e-05
2.664900000000958613e+01 -3.076303170097904172e+01 -1.494324814321697303e+01 4.344805955101485040e-01 4.291501709343563675e+00 4.251090453162947869e-01 -1.884716676028358860e-05
2.665900000000959835e+01 -3.072011638185054139e+01 -1.493899737728226640e+01 4.344804460717486272e-01 4.291565362695175523e+00 4.250572224081902162e-01 -2.452314170117097134e-05
2.666900000000961057e+01 -3.067720042384497603e+01 -1.493474708474752966e+01 4.344801838865026689e-01 4.291617973753478310e+00 4.250039576465936553e-01 -9.459669315695273448e-06
2.667900000000962280e+01 -3.063428381847272419e+01 -1.493049722910704702e+01 4.344798506776487157e-01 4.291689738557682432e+00 4.249687309978966709e-01 -4.205295359481579900e-05
2.668900000000963502e+01 -3.059136666321635545e+01 -1.492624779221188192e+01 4.344793834648659203e-01 4.291742455361416297e+00 4.249274105036742744e-01 -5.525558771782151799e-05
2.669900000000964724e+01 -3.054844888523647839e+01 -1.492199868951937880e+01 4.344787792932467418e-01 4.291801907767650803e+00 4.248906067553585020e-01 -4.802857482987043185e-05
2.670900000000965946e+01 -3.050553039143426659e+01 -1.491775094818699898e+01 4.344784065675809659e-01 4.291849008334249760e+00 4.249766438303255733e-01 -9.566792853714123660e-05
2.671900000000967168e+01 -3.046261150074069235e+01 -1.491350226982979699e+01 4.344775974529924700e-01 4.291911850585633736e+00 4.248335253197934036e-01 -7.244242764109012358e-05
2.672900000000968390e+01 -3.041969207302130940e+01 -1.490925340766488461e+01 4.344766541120361758e-01 4.291966503454032633e+00 4.248753208214220978e-01 -1.089098434061163599e-04
2.673900000000969612e+01 -3.037677212571521324e+01 -1.490500448280826262e+01 4.344757337136284647e-01 4.292025403837534725e+00 4.249113092908080591e-01 -9.560963847301016472e-05
2.674900000000970834e+01 -3.033385163389489136e+01 -1.490075527969803915e+01 4.344746224145330515e-01 4.292065542302011316e+00 4.249284883617838737e-01 -9.990011040617561861e-05
2.675900000000972057e+01 -3.029093066326998596e+01 -1.489650577635959117e+01 4.344734729013932095e-01 4.292121219648981523e+00 4.249668126887737318e-01 -1.307078371811207403e-04
2.676900000000973279e+01 -3.024800921217067184e+01 -1.489225593256362501e+01 4.344722712015461896e-01 4.292173458024915789e+00 4.250047451004388410e-01 -1.193960987098254494e-04
2.677900000000974501e+01 -3.020508720282703052e+01 -1.488800562908294545e+01 4.344709275417261152e-01 4.292217000234269442e+00 4.250484720587374698e-01 -1.464553251251963302e-04
2.678900000000975723e+01 -3.016216475831853927e+01 -1.488375487199587432e+01 4.344696315885078208e-01 4.292270916284383730e+00 4.251024200756369775e-01 -1.414495727103532970e-04
2.679900000000976945e+01 -3.011924184282761274e+01 -1.487950356728903856e+01 4.344682653654875493e-01 4.292311816192243334e+00 4.251562183421458418e-01 -1.299732398941144446e-04
2.680900000000978167e+01 -3.007631850205590140e+01 -1.487525070425562923e+01 4.344666485781426557e-01 4.292381156220213434e+00 4.251314485885829830e-01 -1.230902441895691344e-04
2.681900000000979389e+01 -3.003339461379917807e+01 -1.487099826308110551e+01 4.344652752082454605e-01 4.292411149906900647e+00 4.252991685092132323e-01 -1.499314564299143292e-04
2.682900000000980612e+01 -2.999047020946955300e+01 -1.486674541182278908e+01 4.344638973821818295e-01 4.292454317075419468e+00 4.253179841341049316e-01 -1.201382638895733001e-04
2.683900000000981834e+01 -2.994754529197198067e+01 -1.486249199717833847e+01 4.344625464963202122e-01 4.292516493176317560e+00 4.253609995461750115e-01 -1.369606930100612189e-04
2.684900000000983056e+01 -2.990461993804780505e+01 -1.485823809480100088e+01 4.344611953667324444e-01 4.292557633941062711e+00 4.254132391446314165e-01 -1.369194724561894542e-04
2.685900000000984278e+01 -2.986169407393386166e+01 -1.485398362193884303e+01 4.344598153161803866e-01 4.292600717167933233e+00 4.254745932512472018e-01 -1.535696406237384575e-04
2.686900000000985500e+01 -2.981876784367499411e+01 -1.484972861873613148e+01 4.344585229649817193e-01 4.292648354022906787e+00 4.255300956962615455e-01 -1.276142335317688350e-04
2.687900000000986722e+01 -2.977584118481226128e+01 -1.484547302722454099e+01 4.344572275744356116e-01 4.292680168590514711e+00 4.255824556697868633e-01 -1.204919464692073925e-04
2.688900000000987944e+01 -2.973291404180822184e+01 -1.484121682556950717e+01 4.344559897645119406e-01 4.292732841455421777e+00 4.256481962131245522e-01 -1.343075333460065060e-04
2.689900000000989166e+01 -2.968998653114690356e+01 -1.483696005747710522e+01 4.344548242781251512e-01 4.292774542910623659e+00 4.257055808580180734e-01 -1.106724733124394671e-04
2.690900000000990389e+01 -2.964705849444594321e+01 -1.483270322972921917e+01 4.344537563802246538e-01 4.292797701053898685e+00 4.258188592631554914e-01 -1.419833058525058779e-04
2.691900000000991611e+01 -2.960413020769069092e+01 -1.482844522305090962e+01 4.344527208520764239e-01 4.292853627640897507e+00 4.258166671441491191e-01 -1.053147921177498259e-04
2.692900000000992833e+01 -2.956120155365739777e+01 -1.482418646659975181e+01 4.344517397831270111e-01 4.292883135549390161e+00 4.258972836834864495e-01 -8.288984975290877031e-05
2.693900000000994055e+01 -2.951827243346077623e+01 -1.481992701517016897e+01 4.344508568969692730e-01 4.292926919503621264e+00 4.259813707174991970e-01 -9.006980598543278080e-05
2.694900000000995277e+01 -2.947534298249801310e+01 -1.481566690274164344e+01 4.344501289212423512e-01 4.292968642499593201e+00 4.260450136061516013e-01 -7.199635737217541102e-05
2.695900000000996499e+01 -2.943241311680338512e+01 -1.481140609820785237e+01 4.344494402916898590e-01 4.292999354781720456e+00 4.261033383402418884e-01 -4.738226594903749260e-05
2.696900000000997721e+01 -2.938948292244385030e+01 -1.480714469902056152e+01 4.344489585806833309e-01 4.293040270747008336e+00 4.261696557674447550e-01 -4.525554848418549843e-05
2.697900000000998944e+01 -2.934655236358746322e+01 -1.480288272567110752e+01 4.344486016274252682e-01 4.293075607139712702e+00 4.262234751600041949e-01 -3.126176346578463561e-05
2.698900000001000166e+01 -2.930362133813404668e+01 -1.479862016901324573e+01 4.344483608586998669e-01 4.293115644289874133e+00 4.262805090559478871e-01 -3.288668567315809337e-05
2.699900000001001388e+01 -2.926068996921086907e+01 -1.479435714882529140e+01 4.344483528095524072e-01 4.293161707627029422e+00 4.263268198227722072e-01 7.193250369219633184e-06
2.700900000001002610e+01 -2.921775821390496830e+01 -1.479009352462898441e+01 4.344483590719576682e-01 4.293190165342781306e+00 4.263490250671889137e-01 2.893329340975171776e-05
2.701900000001003832e+01 -2.917482608498877639e+01 -1.478582965719946607e+01 4.344485864053256874e-01 4.293231255744622388e+00 4.264075848617047138e-01 1.587211692141597609e-05
2.702900000001005054e+01 -2.913189364273914350e+01 -1.478156550218463039e+01 4.344488794596662040e-01 4.293256429929994233e+00 4.264286571213947163e-01 4.064182296370125413e-05
